market_id,question,end_date,prob_yes_market,prob_no_market,best_bid,best_ask,spread,last_trade_price,change_1d,change_1w,volume_24h,volume_total,liquidity,competitive,token_id_yes,accepting_orders,neg_risk,snapshot_at
558954,Will Tunisia win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.003,,,130502.7802059998,12271837.662300248,2554755.90047,0.8022384055993032,86035858416252385053603758548087253570549129844230230783932738372075949702177,True,True,2026-04-06T19:12:25.496315+00:00
558955,Will Ecuador win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,,706483.48133,10224636.328365842,1493749.02752,0.8054303726585385,39971087496427056640429359043364261029374524049464674733142166279730655826181,True,True,2026-04-06T19:12:25.496315+00:00
558956,Will Paraguay win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0045,0.9955,0.004,0.005,0.001,0.005,,,178541.52200000014,12914112.323694319,2180566.31374,0.8028773518535728,93165696161088512376930999170413968261015485018106746563527821398897374023845,True,True,2026-04-06T19:12:25.496315+00:00
558957,Will New Zealand win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,0.001,138666.76700000008,18279726.95217326,2066943.25747,0.8015991903848178,79609298644734030886284029462369514848707878622071495577618126141372199748974,True,True,2026-04-06T19:12:25.496315+00:00
558958,Will Australia win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,-0.002,170513.10099899993,10544845.810083048,2352283.36721,0.8015991903848178,43661509251351142169227141691164122649250455115438867334436875294380701133091,True,True,2026-04-06T19:12:25.496315+00:00
558959,Will Iran win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,152010.55982900003,12549769.518480027,2241692.44013,0.8015991903848178,33747305042007778221968790541070114008811587676172030120559423448386310500957,True,True,2026-04-06T19:12:25.496315+00:00
558960,Will Uzbekistan win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,0.001,150126.07933200014,28742013.569028195,1932948.72521,0.8015991903848178,90538013438399246674125939147272424357773921253199632436930218305581040235987,True,True,2026-04-06T19:12:25.496315+00:00
558961,Will South Korea win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0045,0.9955,0.004,0.005,0.001,0.005,,,231876.98974999983,14891588.081622146,1976787.68088,0.8028773518535728,80724786407275266937534613008558715581084712230616856739273522348302669402554,True,True,2026-04-06T19:12:25.496315+00:00
558962,Will Jordan win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,160819.244833,17559480.590083648,2712876.54375,0.8015991903848178,98686749402500678753487703372528277029342097490180026723487433517076969282825,True,True,2026-04-06T19:12:25.496315+00:00
558963,Will Morocco win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0165,0.9835,0.016,0.017,0.001,0.016,,0.001,266068.089335,10389220.538970063,450353.26303,0.8105223634264752,69910730841487615802736046038473620030754616421912831175284551372639933569112,True,True,2026-04-06T19:12:25.496315+00:00
558964,Will South Africa win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,168212.00399999996,20624605.108097766,2563757.15493,0.8015991903848178,29544965695734183971376022965555206180154533479443150154863135205600734339980,True,True,2026-04-06T19:12:25.496315+00:00
558965,Will Senegal win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,,34459.677696000006,9130171.701058418,1330745.96985,0.8047925395731582,32169302633723235235251659810064817019484855501133685217130365128535248672349,True,True,2026-04-06T19:12:25.496315+00:00
558966,Will Ivory Coast win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0045,0.9955,0.004,0.005,0.001,0.004,,,134438.35125,10194137.643314743,2753399.26525,0.8028773518535728,58374167250364215964582274356498746399676421878376948523944979542572589542202,True,True,2026-04-06T19:12:25.496315+00:00
558967,Will Ghana win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.003,,,156822.52586199986,11558572.460814802,2882377.88066,0.8022384055993032,43907673646206657865778036957293730446366626078011238443367990170655175896145,True,True,2026-04-06T19:12:25.496315+00:00
558968,Will Egypt win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.003,,,176768.652884,12112465.835842265,2337310.6265,0.8022384055993032,30499731947464516579580181356221397335865912996104577000510883912653418218808,True,True,2026-04-06T19:12:25.496315+00:00
558969,Will Algeria win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.004,,,191943.38455199992,12546377.710363835,1750306.14149,0.8022384055993032,58392024727359233794992635293106675983094683080284912908526627785964160484939,True,True,2026-04-06T19:12:25.496315+00:00
558970,Will Cape Verde win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,,153709.84549999997,11545914.692806162,2522649.19527,0.8015991903848178,61595193871140044336898809781418183952441527621084596848414908595268863899573,True,True,2026-04-06T19:12:25.496315+00:00
558971,Will Qatar win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,,162172.137833,14558945.084027834,2066686.06218,0.8015991903848178,18605216520960122093689427575806651607517827372535894526532079999408408169156,True,True,2026-04-06T19:12:25.496315+00:00
558972,Will Saudi Arabia win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.003,,,161793.3098850001,18645136.95863845,2052043.57445,0.8022384055993032,23542782083949026234898323432000742558288032327930681121040136746492993951914,True,True,2026-04-06T19:12:25.496315+00:00
558973,Will Scotland win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0045,0.9955,0.004,0.005,0.001,0.005,,0.001,178530.16299999997,13145624.775722034,1967030.48181,0.8028773518535728,105252206997885252352889070218074909957179496257006510170583432513037465278006,True,True,2026-04-06T19:12:25.496315+00:00
558974,Will Switzerland win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0105,0.9895,0.01,0.011,0.001,0.011,,0.002,70958.57957900001,9264698.381885385,945594.16221,0.8067051720490372,62131913648515148266463816694306031394539656598501514114816028349608560215534,True,True,2026-04-06T19:12:25.496315+00:00
558975,Will Austria win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.005,,,66665.438664,11344092.245530251,1690591.45671,0.8035160254240507,88168215299416146215691671077998911754346458567817860712850392736799004561327,True,True,2026-04-06T19:12:25.496315+00:00
558976,Will Croatia win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0115,0.9885,0.011,0.012,0.001,0.012,,,80221.14262800003,8522173.506433995,1066913.51959,0.8073421308059757,106593539437032467615148553707998472829334050617128244920821917025746481184109,True,True,2026-04-06T19:12:25.496315+00:00
558977,Will Haiti win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,172618.1503329998,13557595.804488126,2918171.2258,0.8015991903848178,113379015922744700109400673843380371641970914885846970213129353605968934558386,True,True,2026-04-06T19:12:25.496315+00:00
558978,Will Curaçao win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,0.001,180289.5996659999,25617488.383599028,2342721.24055,0.8015991903848178,69020832226510184384177497367584971770730339593583713190288186699694495509961,True,True,2026-04-06T19:12:25.496315+00:00
558979,Will Panama win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,123808.0244999999,2111743.1368310032,2759830.56535,0.8015991903848178,112181485529919660901332188537214992263355343785744498550605179448744432717486,True,True,2026-04-06T19:12:25.496315+00:00
558980,Will Sweden win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,,,31540.623824000006,971055.0233139993,2183169.59004,0.8041544225779221,41004484905556820430171783088292854654441952667499527125436634397522798168110,True,True,2026-04-06T19:12:25.496315+00:00
558981,Will Congo DR win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.003,,,213289.92066899998,2668538.505999999,2536947.04246,0.8015991903848178,87403333427856945144645806003352057704193778078820484282942507058200689996202,True,True,2026-04-06T19:12:25.496315+00:00
558982,Will Iraq win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0025,0.9975,0.002,0.003,0.001,0.002,,,120696.66116599987,2742568.520664985,2645202.7436,0.8015991903848178,53465512181802150755993130711224070738002100921790051090044528012833736167995,True,True,2026-04-06T19:12:25.496315+00:00
558983,Will Bosnia-Herzegovina win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0045,0.9955,0.004,0.005,0.001,0.004,,,199740.296,1334621.7986650004,2661031.36379,0.8028773518535728,89770121993255619705119104591644526712193505786928967250693522950895615785005,True,True,2026-04-06T19:12:25.496315+00:00
558984,Will Cezchia win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0035,0.9965,0.003,0.004,0.001,0.003,,,135544.208204,645199.7937020024,2664467.56151,0.8022384055993032,35797818400757287472708740881657961304270157125643131597907636474183210188025,True,True,2026-04-06T19:12:25.496315+00:00
558985,Will Turkiye win the 2026 FIFA World Cup?,2026-07-20 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,,163146.052991,1326139.4919479997,2003318.60036,0.8047925395731582,18704778540677036028551740861729937822696511439974613107767625408338509619395,True,True,2026-04-06T19:12:25.496315+00:00
559651,Xi Jinping out before 2027?,2026-12-31 00:00:00+00:00,0.0715,0.9285,0.071,0.072,0.001,0.071,-0.001,-0.0125,12642.303319,7764557.007401699,152741.70183,0.8448712828039757,32338220190071351435772801779725302244575775216413325951443816017994629993401,True,False,2026-04-06T19:12:25.496315+00:00
559652,Will Gavin Newsom win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.2415,0.7585,0.241,0.242,0.001,0.242,,,329182.68726800004,19501705.1816117,793058.98935,0.9373632767783012,54533043819946592547517511176940999955633860128497669742211153063842200957669,True,True,2026-04-06T19:12:25.496315+00:00
559653,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0785,0.9215,0.078,0.079,0.001,0.079,,-0.0035,387844.723487,9037464.736745173,480943.50638,0.8491398955855127,107064985435494333113391038470401719113272800530429703182710416066774068907304,True,True,2026-04-06T19:12:25.496315+00:00
559654,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.037,0.963,0.036,0.038,0.002,0.037,-0.0015,0.001,14923.336078,9792794.065465616,469477.08358,0.8234729312095417,91031279171981959197361710127213577102576826515163085396576756946418341946256,True,True,2026-04-06T19:12:25.496315+00:00
559655,Will Josh Shapiro win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0375,0.9625,0.037,0.038,0.001,0.039,0.002,,131705.21434600002,6363505.179955369,463882.55863,0.8237868451538164,71169839497420596285841847514123589847893415750912355173877524195175834054354,True,True,2026-04-06T19:12:25.496315+00:00
559656,Will Wes Moore win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.012,,-0.003,29412.6801,13896151.176257972,640019.09944,0.8079787905567479,90227223115596293448966158151606153337847900483048338623540402385929720677904,True,True,2026-04-06T19:12:25.496315+00:00
559657,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0185,0.9815,0.018,0.019,0.001,0.019,0.0025,0.008,452633.99137500004,16316944.234068457,380820.96211,0.8117922566789701,60590045489347122735554346200880179420435533609307820342798544098823516727807,True,True,2026-04-06T19:12:25.496315+00:00
559658,Will Kamala Harris win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0425,0.9575,0.042,0.043,0.001,0.042,0.0005,-0.001,12792.173473,9161906.967357952,349752.4668,0.8269203934073772,38171024903091354977195167437673496224420673639143973968032407064172828043588,True,True,2026-04-06T19:12:25.496315+00:00
559659,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.012,,-0.001,28162.080542999996,7490542.337059056,611943.39527,0.8079787905567479,57761428076807364758801249497410455358987881775226117256631754592198558850468,True,True,2026-04-06T19:12:25.496315+00:00
559660,Will Andy Beshear win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.021,0.979,0.02,0.022,0.002,0.021,0.0005,-0.0005,185520.94488499998,8054933.965524863,623601.17229,0.8133777871406599,26468656392978559668331516709623917078428425933265692717836103090220693717685,True,True,2026-04-06T19:12:25.496315+00:00
559661,Will Jon Ossoff win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.066,0.934,0.065,0.067,0.002,0.067,-0.0055,0.0105,7962.156247999999,7442779.626595941,319327.90135,0.8414986754810848,70071592420137476676935286377781779672157004436137616627487590484756055232944,True,True,2026-04-06T19:12:25.496315+00:00
559662,Will Mark Cuban win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0105,0.9895,0.01,0.011,0.001,0.01,,,4217.0127,18118165.080647636,1152735.96241,0.8067051720490372,58378309871183461257693288827678410871907006920578755035402846056315798427503,True,True,2026-04-06T19:12:25.496315+00:00
559663,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0215,0.9785,0.021,0.022,0.001,0.022,,-0.001,7866.079765999999,12965136.438310007,381682.36769,0.8136946435905578,103988345069738240821107916249290759786442703283901164377120414690701074137717,True,True,2026-04-06T19:12:25.496315+00:00
559664,Will Raphael Warnock win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,0.002,32483.399709999998,26453348.861737624,893168.95458,0.8047925395731582,52310257194926233099477326083312959938983447523839326865869372741334281264830,True,True,2026-04-06T19:12:25.496315+00:00
559665,Will Cory Booker win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0105,0.9895,0.01,0.011,0.001,0.01,,,7180.784426000001,21636425.04516993,1184823.12223,0.8067051720490372,50887272939612765629559172143901565817521391945540156085421963433918821328137,True,True,2026-04-06T19:12:25.496315+00:00
559666,Will Tim Walz win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,0.001,37230.682133,37366650.223644726,1286645.81144,0.8047925395731582,104464678880204778606895232389511543522030897731392516718349574106843434770446,True,True,2026-04-06T19:12:25.496315+00:00
559667,Will Michelle Obama win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.012,,,12815.616125,22148103.8875261,1166070.42192,0.8079787905567479,83723134981785004242996949681785273460678873813693556756054904164484296299719,True,True,2026-04-06T19:12:25.496315+00:00
559668,Will Mark Kelly win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0175,0.9825,0.017,0.018,0.001,0.018,0.0005,-0.001,245079.65242699996,12322931.8678215,341161.46061,0.8111574710137947,92325249719485031139867422012514654102580961954747753469470405147070256604118,True,True,2026-04-06T19:12:25.496315+00:00
559669,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,-0.003,22882.560625,11370538.261313051,893282.60919,0.8054303726585385,10521981432803570450946212503203364998108630328528216082760514453664705157397,True,True,2026-04-06T19:12:25.496315+00:00
559670,Will Gina Raimondo win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,-0.0005,111316.26313299999,28303726.160123695,1466549.11825,0.8041544225779221,35165603539035270209469650915267170915291414186795231160733227083640059691764,True,True,2026-04-06T19:12:25.496315+00:00
559671,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,-0.001,124845.71922599999,33510689.491005644,1239046.25747,0.8047925395731582,19323997520040734631220675039559156784534982703459512097490198935565229528445,True,True,2026-04-06T19:12:25.496315+00:00
559672,Will Roy Cooper win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,0.001,39802.84724999999,25906369.547912065,1269446.3088,0.8054303726585385,30732552320006664177902085971957467957450485111214036633872573588757974348601,True,True,2026-04-06T19:12:25.496315+00:00
559673,Will John Fetterman win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0105,0.9895,0.01,0.011,0.001,0.01,0.001,0.001,86016.478864,17321962.973552305,823463.88345,0.8067051720490372,71289010523270989807437428651002770360280908813019627976988032260868574107425,True,True,2026-04-06T19:12:25.496315+00:00
559674,Will Jared Polis win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,,-0.001,251037.68820799992,20646764.291772284,640401.60556,0.8041544225779221,42119164854283656238382173699154739480090965550328051492328192273011556335098,True,True,2026-04-06T19:12:25.496315+00:00
559675,Will Jon Stewart win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0225,0.9775,0.022,0.023,0.001,0.022,0.0005,,524544.635808,13669230.928258888,867318.45161,0.8143281029717886,58343456405874365460518182619380252930558598368174305791768670198253267891911,True,True,2026-04-06T19:12:25.496315+00:00
559676,Will Barack Obama win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.008,,0.001,522473.19584900007,27034904.329711813,1883657.99451,0.8047925395731582,88927218779847397120407909832537568114340511586397698395193736044476021744522,True,True,2026-04-06T19:12:25.496315+00:00
559677,Will Hillary Clinton win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,,41727.27470700001,38322604.16672448,1654121.39599,0.8047925395731582,6349038249650226718426900942104344803413105653564595362433352811865798195800,True,True,2026-04-06T19:12:25.496315+00:00
559678,Will Liz Cheney win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,0.001,37342.357986,33808318.838522784,1063496.71683,0.8054303726585385,41340056280794024415573839406074658402877379128871144681466050648033201160259,True,True,2026-04-06T19:12:25.496315+00:00
559679,Will Bernie Sanders win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0055,0.9945,0.005,0.006,0.001,0.005,,,136901.48839800004,40450012.65983832,2245548.79763,0.8035160254240507,113510300123120868861281132282742729065975487298059944817273881893086209196585,True,True,2026-04-06T19:12:25.496315+00:00
559680,Will Phil Murphy win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,,133873.86815699996,34634818.80904376,1707848.58801,0.8041544225779221,81633484456710374417231462107666791993850637546563366185897100962157481970040,True,True,2026-04-06T19:12:25.496315+00:00
559681,Will LeBron James win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,,18406.778562999996,39083381.11092443,2034306.72445,0.8047925395731582,100561779829530520068956424581003844045516012444425572625523659025114550346085,True,True,2026-04-06T19:12:25.496315+00:00
559682,Will Hunter Biden win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,0.001,,317910.59124800016,32864311.076792642,1189540.99389,0.8041544225779221,11343337042526652606304508556838778144915122118685013460142819817079620240439,True,True,2026-04-06T19:12:25.496315+00:00
559683,Will George Clooney win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,,9061.358989999999,37670950.863761306,722046.01991,0.8047925395731582,48218088132821386640274752564592889805082274744128282833036735027928992155024,True,True,2026-04-06T19:12:25.496315+00:00
559684,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.008,,,105584.993611,45014567.243425824,564946.43273,0.8054303726585385,46211769122513729244602558513001215391004042100934296321661285791281233261657,True,True,2026-04-06T19:12:25.496315+00:00
559685,Will MrBeast win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,,12575.382279999998,35774346.09605564,1196336.5249,0.8047925395731582,51035537065442638321333063915918274102446051033989435618245745345113522914516,True,True,2026-04-06T19:12:25.496315+00:00
559686,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0105,0.9895,0.01,0.011,0.001,0.011,,,52950.4997,9369356.497047022,544280.42286,0.8067051720490372,40963724357262746498642320898188195118391211877976821531149510360187173789737,True,True,2026-04-06T19:12:25.496315+00:00
559687,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.009,,-0.001,11224.362433,44021520.24762351,944583.53311,0.806067918073675,2213957649161627793381994368131485505647723208738124952452819345058597751695,True,True,2026-04-06T19:12:25.496315+00:00
559688,Will Andrew Yang win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0075,0.9925,0.007,0.008,0.001,0.007,,0.001,13603.16685,43042797.47359445,1204998.16198,0.8047925395731582,102504892414163237174864879683522880588750452841477290216845150938663289742135,True,True,2026-04-06T19:12:25.496315+00:00
559689,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,0.001,0.001,264660.67457900004,33158294.698862024,1212766.53685,0.8041544225779221,37126434962149084556522721025504254258386171468763869879755961635390358765833,True,True,2026-04-06T19:12:25.496315+00:00
559690,Will Kim Kardashian win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,,179025.39116099998,33937044.14619158,1892943.92465,0.8041544225779221,55087250670040717711131370018408221134109122974378698780636020561523521220754,True,True,2026-04-06T19:12:25.496315+00:00
559691,Will Chris Murphy win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.008,,-0.0005,45174.402291000006,11628055.376806159,867433.6789,0.8054303726585385,8815924480259634499011776432080696931704057619336093802050596292915996723758,True,True,2026-04-06T19:12:25.496315+00:00
559692,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.006,,,158906.79610799998,24326945.196142603,1448241.8243,0.8041544225779221,22103094389913052942362639589409218272323168761614999702665821259175535456835,True,True,2026-04-06T19:12:25.496315+00:00
559693,Will Ruben Gallego win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.012,-0.001,-0.0045,30495.420360999997,3799709.020357007,277210.07347,0.8079787905567479,94658518227479141344875476648819337938746150529318297759951212169676959854478,True,True,2026-04-06T19:12:25.496315+00:00
559694,Will Ro Khanna win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.016,0.984,0.015,0.017,0.002,0.016,,0.0015,560918.3276429999,6357287.168747001,276387.32599,0.8102046901129101,20374050108659687356429749447884880983779889840007423115803042125707701269498,True,True,2026-04-06T19:12:25.496315+00:00
559695,Will James Talarico win the 2028 Democratic presidential nomination?,2028-11-07 00:00:00+00:00,0.0205,0.9795,0.02,0.021,0.001,0.02,-0.0025,-0.003,355161.596048,6113271.839555005,337714.68291,0.8130608468313291,52535923606561722941567320365820395300598958985353103429657683100920373025261,True,True,2026-04-06T19:12:25.496315+00:00
560317,"Putin out as President of Russia by December 31, 2026?",2026-12-31 18:30:00+00:00,0.105,0.895,0.1,0.11,0.01,0.1,,,55123.256466,3400301.918454976,339730.0121,0.865033195648883,350977769852917329387037893294763093471844346281449484439085576212613048126,True,False,2026-04-06T19:12:25.496315+00:00
561229,Will JD Vance win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.1755,0.8245,0.175,0.176,0.001,0.176,,,73979.281331,9789843.62057387,771464.08049,0.9047315424021664,16040015440196279900485035793550429453516625694844857319147506590755961451627,True,True,2026-04-06T19:12:25.496315+00:00
561230,Will Gavin Newsom win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.1695,0.8305,0.169,0.17,0.001,0.17,0.002,0.0025,466118.70936400007,10755508.368807057,422748.102,0.9015260808114456,98250445447699368679516529207365255018790721464590833209064266254238063117329,True,True,2026-04-06T19:12:25.496315+00:00
561231,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0535,0.9465,0.053,0.054,0.001,0.053,-0.0055,-0.007,42266.78073499997,10641896.733375862,439859.49929,0.8337764507762355,8113830512143065501177519557124858581375945005490796772950589720955457782465,True,True,2026-04-06T19:12:25.496315+00:00
561232,Will Pete Buttigieg win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0155,0.9845,0.015,0.016,0.001,0.016,,-0.003,110914.70211100002,3680373.419311977,516093.84825,0.8098869377587715,35629456194498013232473191985311930903993567273832459837879398120893197410860,True,True,2026-04-06T19:12:25.496315+00:00
561233,Will Josh Shapiro win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0215,0.9785,0.021,0.022,0.001,0.021,0.001,-0.0025,83523.14035300002,5521909.900862919,351246.4655,0.8136946435905578,1420113190297259908358916251277696183671602680024474979931472444792502392139,True,True,2026-04-06T19:12:25.496315+00:00
561234,Will Marco Rubio win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.1025,0.8975,0.102,0.103,0.001,0.103,,0.0005,46535.01251800001,5584033.897900991,353799.47746,0.8635531975755744,11171618905857319805355893398009978356002287408842633593535559412449299952250,True,True,2026-04-06T19:12:25.496315+00:00
561235,Will Wes Moore win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0085,0.9915,0.008,0.009,0.001,0.009,,,22531.584041000002,5930073.368086238,1046547.52112,0.8054303726585385,35272507273162958827997790327967872292415567859334925862043618606081750011897,True,True,2026-04-06T19:12:25.496315+00:00
561236,Will Gretchen Whitmer win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0095,0.9905,0.009,0.01,0.001,0.01,,-0.001,14488.741325,7930385.197280913,880588.0467,0.806067918073675,4999047257294547885970323631312419427544062131054733229841947946130772277335,True,True,2026-04-06T19:12:25.496315+00:00
561237,Will Andy Beshear win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0125,0.9875,0.012,0.013,0.001,0.013,-0.0015,-0.0065,375918.95768199995,16549656.159565046,434174.1786,0.8079787905567479,50507496430692162923857760920722624157737138256097150616293040054748564876552,True,True,2026-04-06T19:12:25.496315+00:00
561238,Will Glenn Youngkin win the 2028 US Presidential Election?,2028-11-07 00:00:00+00:00,0.0065,0.9935,0.006,0.007,0.001,0.007,,,22381.492825,20175414.44635096,830672.57255,0.8041544225779221,631059815958854406224163480574507434200946764542129005247984171366597476420,True,True,2026-04-06T19:12:25.496315+00:00
